20200102,0,AQI,昆明,52
20200102,0,PM2.5,昆明,22
20200102,0,PM2.5_24h,昆明,19
20200102,0,PM10,昆明,53
20200102,0,PM10_24h,昆明,34
20200102,0,SO2,昆明,13
20200102,0,SO2_24h,昆明,10
20200102,0,NO2,昆明,49
20200102,0,NO2_24h,昆明,29
20200102,0,O3,昆明,14
20200102,0,O3_24h,昆明,67
20200102,0,O3_8h,昆明,37
20200102,0,O3_8h_24h,昆明,55
20200102,0,CO,昆明,0.85
20200102,0,CO_24h,昆明,0.75
20200102,1,AQI,昆明,51
20200102,1,PM2.5,昆明,23
20200102,1,PM2.5_24h,昆明,19
20200102,1,PM10,昆明,51
20200102,1,PM10_24h,昆明,34
20200102,1,SO2,昆明,14
20200102,1,SO2_24h,昆明,10
20200102,1,NO2,昆明,48
20200102,1,NO2_24h,昆明,30
20200102,1,O3,昆明,14
20200102,1,O3_24h,昆明,67
20200102,1,O3_8h,昆明,14
20200102,1,O3_8h_24h,昆明,14
20200102,1,CO,昆明,0.83
20200102,1,CO_24h,昆明,0.75
20200102,2,AQI,昆明,46
20200102,2,PM2.5,昆明,21
20200102,2,PM2.5_24h,昆明,20
20200102,2,PM10,昆明,46
20200102,2,PM10_24h,昆明,35
20200102,2,SO2,昆明,14
20200102,2,SO2_24h,昆明,10
20200102,2,NO2,昆明,42
20200102,2,NO2_24h,昆明,31
20200102,2,O3,昆明,20
20200102,2,O3_24h,昆明,67
20200102,2,O3_8h,昆明,17
20200102,2,O3_8h_24h,昆明,17
20200102,2,CO,昆明,0.80
20200102,2,CO_24h,昆明,0.73
20200102,3,AQI,昆明,36
20200102,3,PM2.5,昆明,18
20200102,3,PM2.5_24h,昆明,19
20200102,3,PM10,昆明,36
20200102,3,PM10_24h,昆明,35
20200102,3,SO2,昆明,10
20200102,3,SO2_24h,昆明,10
20200102,3,NO2,昆明,36
20200102,3,NO2_24h,昆明,31
20200102,3,O3,昆明,25
20200102,3,O3_24h,昆明,67
20200102,3,O3_8h,昆明,20
20200102,3,O3_8h_24h,昆明,20
20200102,3,CO,昆明,0.68
20200102,3,CO_24h,昆明,0.73
20200102,4,AQI,昆明,28
20200102,4,PM2.5,昆明,16
20200102,4,PM2.5_24h,昆明,20
20200102,4,PM10,昆明,28
20200102,4,PM10_24h,昆明,36
20200102,4,SO2,昆明,10
20200102,4,SO2_24h,昆明,10
20200102,4,NO2,昆明,36
20200102,4,NO2_24h,昆明,32
20200102,4,O3,昆明,25
20200102,4,O3_24h,昆明,67
20200102,4,O3_8h,昆明,21
20200102,4,O3_8h_24h,昆明,22
20200102,4,CO,昆明,0.65
20200102,4,CO_24h,昆明,0.73
20200102,5,AQI,昆明,25
20200102,5,PM2.5,昆明,15
20200102,5,PM2.5_24h,昆明,20
20200102,5,PM10,昆明,25
20200102,5,PM10_24h,昆明,36
20200102,5,SO2,昆明,9
20200102,5,SO2_24h,昆明,10
20200102,5,NO2,昆明,34
20200102,5,NO2_24h,昆明,32
20200102,5,O3,昆明,26
20200102,5,O3_24h,昆明,67
20200102,5,O3_8h,昆明,22
20200102,5,O3_8h_24h,昆明,24
20200102,5,CO,昆明,0.62
20200102,5,CO_24h,昆明,0.73
20200102,6,AQI,昆明,24
20200102,6,PM2.5,昆明,17
20200102,6,PM2.5_24h,昆明,20
20200102,6,PM10,昆明,23
20200102,6,PM10_24h,昆明,36
20200102,6,SO2,昆明,10
20200102,6,SO2_24h,昆明,10
20200102,6,NO2,昆明,33
20200102,6,NO2_24h,昆明,33
20200102,6,O3,昆明,27
20200102,6,O3_24h,昆明,67
20200102,6,O3_8h,昆明,23
20200102,6,O3_8h_24h,昆明,25
20200102,6,CO,昆明,0.60
20200102,6,CO_24h,昆明,0.70
20200102,7,AQI,昆明,27
20200102,7,PM2.5,昆明,18
20200102,7,PM2.5_24h,昆明,19
20200102,7,PM10,昆明,27
20200102,7,PM10_24h,昆明,36
20200102,7,SO2,昆明,11
20200102,7,SO2_24h,昆明,10
20200102,7,NO2,昆明,36
20200102,7,NO2_24h,昆明,33
20200102,7,O3,昆明,23
20200102,7,O3_24h,昆明,67
20200102,7,O3_8h,昆明,23
20200102,7,O3_8h_24h,昆明,25
20200102,7,CO,昆明,0.67
20200102,7,CO_24h,昆明,0.72
20200102,8,AQI,昆明,37
20200102,8,PM2.5,昆明,24
20200102,8,PM2.5_24h,昆明,19
20200102,8,PM10,昆明,37
20200102,8,PM10_24h,昆明,36
20200102,8,SO2,昆明,12
20200102,8,SO2_24h,昆明,10
20200102,8,NO2,昆明,45
20200102,8,NO2_24h,昆明,33
20200102,8,O3,昆明,14
20200102,8,O3_24h,昆明,67
20200102,8,O3_8h,昆明,22
20200102,8,O3_8h_24h,昆明,25
20200102,8,CO,昆明,0.95
20200102,8,CO_24h,昆明,0.72
20200102,9,AQI,昆明,46
20200102,9,PM2.5,昆明,28
20200102,9,PM2.5_24h,昆明,19
20200102,9,PM10,昆明,46
20200102,9,PM10_24h,昆明,36
20200102,9,SO2,昆明,12
20200102,9,SO2_24h,昆明,10
20200102,9,NO2,昆明,47
20200102,9,NO2_24h,昆明,33
20200102,9,O3,昆明,11
20200102,9,O3_24h,昆明,67
20200102,9,O3_8h,昆明,21
20200102,9,O3_8h_24h,昆明,25
20200102,9,CO,昆明,1.15
20200102,9,CO_24h,昆明,0.73
20200102,10,AQI,昆明,56
20200102,10,PM2.5,昆明,28
20200102,10,PM2.5_24h,昆明,19
20200102,10,PM10,昆明,61
20200102,10,PM10_24h,昆明,36
20200102,10,SO2,昆明,13
20200102,10,SO2_24h,昆明,11
20200102,10,NO2,昆明,43
20200102,10,NO2_24h,昆明,33
20200102,10,O3,昆明,21
20200102,10,O3_24h,昆明,67
20200102,10,O3_8h,昆明,21
20200102,10,O3_8h_24h,昆明,25
20200102,10,CO,昆明,1.10
20200102,10,CO_24h,昆明,0.72
20200102,11,AQI,昆明,46
20200102,11,PM2.5,昆明,20
20200102,11,PM2.5_24h,昆明,18
20200102,11,PM10,昆明,46
20200102,11,PM10_24h,昆明,36
20200102,11,SO2,昆明,12
20200102,11,SO2_24h,昆明,10
20200102,11,NO2,昆明,28
20200102,11,NO2_24h,昆明,33
20200102,11,O3,昆明,42
20200102,11,O3_24h,昆明,67
20200102,11,O3_8h,昆明,23
20200102,11,O3_8h_24h,昆明,27
20200102,11,CO,昆明,0.75
20200102,11,CO_24h,昆明,0.72
20200102,12,AQI,昆明,34
20200102,12,PM2.5,昆明,19
20200102,12,PM2.5_24h,昆明,18
20200102,12,PM10,昆明,34
20200102,12,PM10_24h,昆明,36
20200102,12,SO2,昆明,11
20200102,12,SO2_24h,昆明,10
20200102,12,NO2,昆明,20
20200102,12,NO2_24h,昆明,33
20200102,12,O3,昆明,54
20200102,12,O3_24h,昆明,67
20200102,12,O3_8h,昆明,27
20200102,12,O3_8h_24h,昆明,30
20200102,12,CO,昆明,0.72
20200102,12,CO_24h,昆明,0.72
20200102,13,AQI,昆明,26
20200102,13,PM2.5,昆明,15
20200102,13,PM2.5_24h,昆明,17
20200102,13,PM10,昆明,26
20200102,13,PM10_24h,昆明,35
20200102,13,SO2,昆明,10
20200102,13,SO2_24h,昆明,10
20200102,13,NO2,昆明,16
20200102,13,NO2_24h,昆明,32
20200102,13,O3,昆明,62
20200102,13,O3_24h,昆明,67
20200102,13,O3_8h,昆明,32
20200102,13,O3_8h_24h,昆明,33
20200102,13,CO,昆明,0.60
20200102,13,CO_24h,昆明,0.72
20200102,14,AQI,昆明,20
20200102,14,PM2.5,昆明,11
20200102,14,PM2.5_24h,昆明,17
20200102,14,PM10,昆明,17
20200102,14,PM10_24h,昆明,35
20200102,14,SO2,昆明,9
20200102,14,SO2_24h,昆明,10
20200102,14,NO2,昆明,15
20200102,14,NO2_24h,昆明,32
20200102,14,O3,昆明,63
20200102,14,O3_24h,昆明,67
20200102,14,O3_8h,昆明,37
20200102,14,O3_8h_24h,昆明,37
20200102,14,CO,昆明,0.53
20200102,14,CO_24h,昆明,0.72
20200102,15,AQI,昆明,20
20200102,15,PM2.5,昆明,8
20200102,15,PM2.5_24h,昆明,17
20200102,15,PM10,昆明,14
20200102,15,PM10_24h,昆明,35
20200102,15,SO2,昆明,8
20200102,15,SO2_24h,昆明,10
20200102,15,NO2,昆明,15
20200102,15,NO2_24h,昆明,32
20200102,15,O3,昆明,64
20200102,15,O3_24h,昆明,67
